-0.115831514968222	-0.108417886535075
-0.120262482943235	-0.100511693092963
-0.129234853592867	-0.117260138942198
-0.118031603703878	-0.0829470750396282
-0.131564291381505	-0.1165735096737
-0.126835019915915	-0.124850456023229
-0.133702834276021	-0.134225225181283
-0.134432260178579	-0.124480401334749
-0.132263296911964	-0.113890905859645
-0.12808130145599	-0.12058367284053
-0.130637893056803	-0.116844866908768
-0.131296183888992	-0.131484854110071
-0.13075304664173	-0.124860797260367
-0.126843389718706	-0.122151479579589
-0.115047433194344	-0.0879897350205847
-0.117373404817714	-0.0852586162463573
0.121629325323993	-0.213883106878039
0.074297638841971	-0.217737078832551
0.0627553259910033	-0.217063705211157
0.0979655522230231	-0.269182669347704
0.122214357228333	-0.256253875292397
0.0635652482304076	-0.249531329243639
0.0959876021825078	-0.235992009551533
0.0916707264225726	-0.236323457487072
-0.0856086978140442	0.0391432181313114
-0.070212841774112	0.0398623591461524
-0.0809890768067177	0.0339917600230082
-0.0697254677765904	0.0342342396106506
-0.0761733984487441	0.0517848068575529
-0.0828193292706658	0.0754818773488086
-0.0957667323221068	0.0589982740449068
-0.0728388365070384	0.062601499076512
-0.0795832438256541	0.0720698387703533
-0.0552325768876851	-0.00134342748638057
-0.0443624077583033	0.0493496988970761
-0.0885777619086383	0.0419586484981342
-0.0647142096892984	0.0436143695922661
-0.0678831159123703	0.0502325052245996
-0.0721369521455679	0.0605359739433325
-0.0688495787161252	0.0584419724201489
-0.0395686476374975	0.00736486676521992
-0.041737037825677	0.0461532139950133
-0.0562251714576346	0.0745768656644882
-0.0266090433008631	0.0433901765970197
-0.0439020195434754	0.0112586099327599
-0.0670785045850078	0.0409990476933221
-0.042689700266152	0.0438434074044916
-0.0425755131956228	0.117779607907983
0.123774164765304	0.00355434544733406
0.00634771837668138	0.0536887633351697
0.0312418747471683	0.0243831508880849
0.0520890196121766	0.00428663822915818
0.0243765685135986	0.0687603438143793
0.00153070445614806	0.0179454122594695
0.0095911403432907	0.0658348945281305
0.0521609589975901	0.0471175961151138
0.0620521178263246	0.0496149131761064
0.0429344339992753	0.0177755489430131
-0.0494247819467782	0.106695459747989
0.0165061658228787	0.0398256753259493
-0.0590455763638137	0.117273524147419
-0.0435942689206207	0.131184476292472
-0.0441293097519068	0.123618738233345
-0.0163908595676139	0.0841585940583875
-0.000480558138308608	0.0897501812430487
-0.0213295028245353	0.0710775149975473
0.0291970856045619	0.0817430243127306
-0.0423696623914029	0.115189803242767
0.022429271381151	0.110815850589564
-0.0524570398310313	0.0435423997538657
0.0302743323953471	0.0866530084058247
0.0825123511794846	0.0416801787479681
0.0760392067104103	0.0493134833944062
0.00790979502533722	0.00669119057791785
0.0215679413763524	0.0414339737010796
0.0178223156500655	0.0483354503610779
0.0497858746514626	0.032422728701693
0.106203812766399	0.0319028305305966
0.0442464328486812	0.0207568652102832
0.243664304814778	0.0102198882365899
0.252873084330846	0.0246150403374597
0.040681070886341	0.0713902901975236
0.0515064644204031	0.0553797376480282
0.0172182925260077	0.0432282968673959
0.131598268667633	0.0606365282758328
0.0714684938380967	0.0541164448072356
0.353200149120622	-0.11307078412607
0.0656509966314937	0.0532507410806242
0.153131988325248	0.0336150677563045
0.1187838202812	0.1879234965469
0.120165423764218	0.187704350488525
0.0421639601753589	0.0656113738625234
0.250724876023773	-0.0544913927582513
0.0607504146260299	0.0717906614708291
0.304414633167976	-0.0501825019860441
